uid	ec
A0A2X4QPS8	1.1.3.15
A0A2X4S7K9	1.1.3.15
A0A1S0ZIJ2	1.1.3.15
A0A2T9GY46	1.1.3.15
A0A241SB47	1.1.3.15
A0A0F7JCH0	1.1.3.15
A0A2X4XJT3	1.1.3.15
A0A0T9VZW8	1.1.3.15
A0A2T9EVS0	1.1.3.15
A0A2X4MGG7	1.1.3.15
A0A2X5B6A9	1.1.3.15
A0A221ZJ04	1.1.3.15
A0A1Z3Q5L6	1.1.3.15
A0A1X2T8E0	1.1.3.15
A0A0T9WB25	1.1.3.15
A0A2X5E6C4	1.1.3.15
A0A2T6XAP9	1.1.3.15
A0A2T9Q6J4	1.1.3.15
V7ISP4	1.1.3.15
V1WUI6	1.1.3.15
A0A271CNN3	1.1.3.15
A0A2X4T9C6	1.1.3.15
G5RJB6	1.1.3.15
A0A1X2RGB0	1.1.3.15
A0A1X2RQG7	1.1.3.15
A0A2T8LAH2	1.1.3.15
A0A2X5CPA8	1.1.3.15
A0A2R4D801	1.1.3.15
A0A2C9NWB7	1.1.3.15
A0A265BCC6	1.1.3.15
A0A2X4T413	1.1.3.15
A0A0F5B9Q9	1.1.3.15
A0A1Z3Q0E3	1.1.3.15
A0A2X4ZSR2	1.1.3.15
A0A2X4YRI6	1.1.3.15
A0A2R4I9P2	1.1.3.15
A0A2X5BAT5	1.1.3.15
A0A2T9MN26	1.1.3.15
A0A2T9I9F8	1.1.3.15
G4C4W8	1.1.3.15
A0A2X5ASA1	1.1.3.15
A0A2S1HPL4	1.1.3.15
A0A1V4NDF4	1.1.3.15
A0A1J6Y4E9	1.1.3.15
A0A2X4XHG9	1.1.3.15
A0A2T8Y9C1	1.1.3.15
A0A2T9DJJ8	1.1.3.15
A0A2T7HLR0	1.1.3.15
A0A0H2WSA4	1.1.3.15
C0PWI7	1.1.3.15
A0A0N1R0I4	1.1.3.15
A0A2X4SJR9	1.1.3.15
A0A1F2JFJ4	1.1.3.15
A0A2T9P5J0	1.1.3.15
Q8Z4F9	1.1.3.15
A0A0F6B5J1	1.1.3.15
A0A0D6IJB7	1.1.3.15
Q8ZMM3	1.1.3.15
E8XK31	1.1.3.15
A0A0H3NF06	1.1.3.15
H6L109	1.1.3.15
A0A2H1LFL2	1.1.3.15
A0A0U6D3N8	1.1.3.15
A0A1W5DIM9	1.1.3.15
A0A2X2H7U7	1.1.3.15
A0A2X2G7J1	1.1.3.15
A0A2X2GZA0	1.1.3.15
A0A2X5BIM3	1.1.3.15
A0A0X2NYQ3	1.1.3.15
A0A1S6HMZ2	1.1.3.15
E7SSC5	1.1.3.15
A0A2S8DVF6	1.1.3.15
A0A236LKQ0	1.1.3.15
B2U083	1.1.3.15
I6D4W3	1.1.3.15
A0A1S9JPT9	1.1.3.15
I6D4W4	1.1.3.15
A0A237FXU0	1.1.3.15
I6DRD7	1.1.3.15
Q31X30	1.1.3.15
A0A2Y5J488	1.1.3.15
Q0T194	1.1.3.15
K0WZF8	1.1.3.15
A0A2Y3AHI1	1.1.3.15
A0A0H2VYY3	1.1.3.15
E7T8N5	1.1.3.15
I6GYD6	1.1.3.15
I6GYC9	1.1.3.15
A0A0H2V341	1.1.3.15
A0A226KDZ9	1.1.3.15
A0A2S4MZD4	1.1.3.15
A0A2Y2UGT1	1.1.3.15
A0A2Y2KXV4	1.1.3.15
A0A2K0Q0W6	1.1.3.15
A0A0F6MG83	1.1.3.15
A0A2Y5LC03	1.1.3.15
A0A2A2XDX3	1.1.3.15
A0A2Y8BRW0	1.1.3.15
A0A237M075	1.1.3.15
A0A236HD77	1.1.3.15
A0A235Y6L6	1.1.3.15
Q3YYJ7	1.1.3.15
A0A2Y7JTM7	1.1.3.15
A0A2Y3D4P3	1.1.3.15
A0A2Y7JX06	1.1.3.15
A0A2Y8BRY7	1.1.3.15
A0A2Y8BDB8	1.1.3.15
A0A0H8S315	1.1.3.15
A0A2Y3KMB9	1.1.3.15
A0A142H5P4	1.1.3.15
A0A1E2VSC3	1.1.3.15
I2BC73	1.1.3.15
C3MGS3	1.1.3.15
C3MGS4	1.1.3.15
I3X1H0	1.1.3.15
A0A0E0UMI3	1.1.3.15
A0A0E0UEE5	1.1.3.15
A0A1V5DYM8	1.1.3.15
Q43775	1.1.3.15
A0A0B0H8K0	1.1.3.15
A0A0B0HAB7	1.1.3.15
K1L399	1.1.3.15
F6ETN5	1.1.3.15
G2IPH5	1.1.3.15
A0A173KZX5	1.1.3.15
G2IPH3	1.1.3.15
G2IPH4	1.1.3.15
Q1GS14	1.1.3.15
P05414	1.1.3.15
A0A1V5VYJ8	1.1.3.15
A0A1V5RER9	1.1.3.15
A0A1V6E3Y2	1.1.3.15
A0A2P1M9I8	1.1.3.15
A0A259UBD5	1.1.3.15
A0A259UCC5	1.1.3.15
A0A1U7MBF1	1.1.3.15
F9DUM3	1.1.3.15
F9DUM2	1.1.3.15
A0A0U5HR89	1.1.3.15
B8L0T8	1.1.3.15
A9QH69	1.1.3.15
A0A0T8L4B5	1.1.3.15
A0A1Q2ZFM1	1.1.3.15
A0A124C1N8	1.1.3.15
A0A0K2AU21	1.1.3.15
A0A2N9BBV0	1.1.3.15
A0A291QLU4	1.1.3.15
A0A291QBP2	1.1.3.15
A0A291QI69	1.1.3.15
A0A1Y2NU87	1.1.3.15
A0A2X2M7P2	1.1.3.15
A0A177HVI8	1.1.3.15
A0A2K8PFF8	1.1.3.15
D6EL10	1.1.3.15
A0A1B2GWZ5	1.1.3.15
A0A1B2H577	1.1.3.15
A0A1B2H4K6	1.1.3.15
A0A1Y2MUF7	1.1.3.15
A0A0U5ERG0	1.1.3.15
A0A0U5L8D3	1.1.3.15
A0A1D8G2T7	1.1.3.15
A0A100JY31	1.1.3.15
A0A100JW25	1.1.3.15
A0A2P9F2E1	1.1.3.15
A0A1V2RLK7	1.1.3.15
A0A0S1UJG8	1.1.3.15
A0A1K2FQI0	1.1.3.15
A0A2S6X1L3	1.1.3.15
A0A1B9EI34	1.1.3.15
A0A2K8RIR2	1.1.3.15
M9TZM2	1.1.3.15
A0A2P7ZWG2	1.1.3.15
A0A2K8R647	1.1.3.15
A0A1D2I9N5	1.1.3.15
A0A2K8QZ64	1.1.3.15
A0A1V2RBQ6	1.1.3.15
A0A0S1UDQ3	1.1.3.15
A0A132MXD7	1.1.3.15
B6BM25	1.1.3.15
F9VPD1	1.1.3.15
Q96Y72	1.1.3.15
W6EJB2	1.1.3.15
A6QC61	1.1.3.15
A0A0S4XQE0	1.1.3.15
A5GUJ1	1.1.3.15
Q7U9U2	1.1.3.15
A5GQ90	1.1.3.15
Q0I8G2	1.1.3.15
Q0IDM6	1.1.3.15
A5GI75	1.1.3.15
Q7U599	1.1.3.15
A0A164CN52	1.1.3.15
Q0IDM3	1.1.3.15
A5GMT1	1.1.3.15
A0A068N5J4	1.1.3.15
A0A1V4XBS4	1.1.3.15
A0A1V4XJ92	1.1.3.15
Q2LXM8	1.1.3.15
A0A1V4XVE2	1.1.3.15
A0A1V5DGK5	1.1.3.15
A0A1V4Y5U0	1.1.3.15
B8MKR3	1.1.3.15
B8MMC0	1.1.3.15
B8LUI6	1.1.3.15
A0A1V6FCB3	1.1.3.15
A0A1V5UJE5	1.1.3.15
A0A1V6IK66	1.1.3.15
F4LXJ9	1.1.3.15
C5BLP5	1.1.3.15
B8BZV0	1.1.3.15
A0A0N7LTA8	1.1.3.15
K4LGZ0	1.1.3.15
A0A101D6K9	1.1.3.15
M8DGJ7	1.1.3.15
F6BIS2	1.1.3.15
M1E5R9	1.1.3.15
D1A2X8	1.1.3.15
M4YUM8	1.1.3.15
A0A0S3QVA7	1.1.3.15
V5V4J0	1.1.3.15
V5V4E4	1.1.3.15
A0A140KZF1	1.1.3.15
A0A1V6GYE3	1.1.3.15
Q72LD2	1.1.3.15
Q72LD0	1.1.3.15
Q72G82	1.1.3.15
A0A084ZKT7	1.1.3.15
A0A0L0GS82	1.1.3.15
A0A173TSE9	1.1.3.15
A0A0S3PTR9	1.1.3.15
A0A0H2M0K0	1.1.3.15
A0A2J7VXZ2	1.1.3.15
A0A1V6GKT0	1.1.3.15
A0A1V6GZY0	1.1.3.15
A0A1V6JIX6	1.1.3.15
A0A1V5Q8U0	1.1.3.15
A5CXA9	1.1.3.15
A5CXB1	1.1.3.15
A0A2X2NFB3	1.1.3.15
A0A1W6TKP6	1.1.3.15
A0A1Q1PN27	1.1.3.15
A0A1C3JI92	1.1.3.15
A0A0H6MLS9	1.1.3.15
A0A0H6PGQ1	1.1.3.15
A0A0H5ZIS5	1.1.3.15
A0A0H6NVX5	1.1.3.15
A0A0E4GN67	1.1.3.15
A0A0H6A8V9	1.1.3.15
A0A0H5YZP6	1.1.3.15
A0A0H6KPG7	1.1.3.15
A0A1L9KRL5	1.1.3.15
A0A0H3ZY49	1.1.3.15
A0A2X2MV80	1.1.3.15
A0A090SY56	1.1.3.15
A0A090SZG8	1.1.3.15
A0A090SDX8	1.1.3.15
A0A090PSU2	1.1.3.15
A0A1B1NNW1	1.1.3.15
A0A1E3WQK6	1.1.3.15
A0A2G4B5W2	1.1.3.15
A0A090SEF3	1.1.3.15
A0A090SES2	1.1.3.15
A0A2K9J036	1.1.3.15
A0A2K8DR46	1.1.3.15
C5R9T2	1.1.3.15
G0UG28	1.1.3.15
A0A0D0Q694	1.1.3.15
A0A077QNR4	1.1.3.15
A0A077NTT0	1.1.3.15
A0A2X2PXB9	1.1.3.15
G9Z4V9	1.1.3.15
Q84LB8	1.1.3.15
A0A174JR00	1.1.3.15
A0A2X2UMG1	1.1.3.15
A0A174RK89	1.1.3.15
A0A150FP39	1.1.3.15
S0FGL6	1.1.3.15
A0A1V4I7Z4	1.1.3.15
A0A173RFS6	1.1.3.15
A0A173RTV0	1.1.3.15
A0A173U2E1	1.1.3.15
A0A174KC18	1.1.3.15
A0A174HZH5	1.1.3.15
A0A174B7U0	1.1.3.15
A0A173VIC1	1.1.3.15
E0QJI9	1.1.3.15
A0A175A045	1.1.3.15
A0A174YIH8	1.1.3.15
A0A173RR46	1.1.3.15
A0A173SGR8	1.1.3.15
A0A1V5PIQ6	1.1.3.15
A0A1V5KSH7	1.1.3.15
A0A1V5KPV7	1.1.3.15
A0A1V5JL19	1.1.3.15
A0A2H6EEQ8	1.1.3.15
A0A2H6EM28	1.1.3.15
A0A2H6F0X9	1.1.3.15
A0A2H6F8K5	1.1.3.15
A0A2H6IY94	1.1.3.15
A0A2H5VNM4	1.1.3.15
A0A2H5VW85	1.1.3.15
A0A2H5VXH1	1.1.3.15
A0A2H5W9Z8	1.1.3.15
A0A2H5WBK4	1.1.3.15
A0A2H5X4A2	1.1.3.15
A0A2H5YFG5	1.1.3.15
A0A2H5YSZ7	1.1.3.15
A0A2H5Z7V6	1.1.3.15
A0A2H5ZL71	1.1.3.15
A0A2H5ZZ58	1.1.3.15
A0A2H6A574	1.1.3.15
A0A2H6AKT4	1.1.3.15
A0A2H6AVQ2	1.1.3.15
A0A2H6B124	1.1.3.15
A0A2H6B7B6	1.1.3.15
G2ZL38	1.1.3.15
G2ZL37	1.1.3.15
D7GNZ6	1.1.3.15
A0A1V5GPQ7	1.1.3.15
S6BD85	1.1.3.15
S6BW26	1.1.3.15
S6BUT8	1.1.3.15
S6BS41	1.1.3.15
A0A0P0USS3	1.1.3.15
A0A0W8FWC1	1.1.3.15
A0A1W1BF41	1.1.3.15
A0A1W1B9J4	1.1.3.15
A0A160VAV7	1.1.3.15
A0A1W1BUC8	1.1.3.15
A0A1W1BJV2	1.1.3.15
A0A1W1CRQ9	1.1.3.15
A0A1W1CEC0	1.1.3.15
A0A1W1EAH6	1.1.3.15
A0A1W1CGF5	1.1.3.15
A0A1W1ED07	1.1.3.15
A0A160TTM4	1.1.3.15
A0A160VBE0	1.1.3.15
A0A1W1BJG1	1.1.3.15
A0A1W1CGQ7	1.1.3.15
A0A1W1CKZ9	1.1.3.15
A0A2P2BXE7	1.1.3.15
A0A1J5RXQ3	1.1.3.15
A0A1J5RTE4	1.1.3.15
A0A1J5Q6D4	1.1.3.15
V4JGD4	1.1.3.15
A0A1C6D9J8	1.1.3.15
A0A1C5N008	1.1.3.15
A0A1C5UTB9	1.1.3.15
A0A1C5YPI8	1.1.3.15
A0A1C5M0D3	1.1.3.15
A0A1C6BU62	1.1.3.15
A0A1C5RA52	1.1.3.15
A0A1C6IN19	1.1.3.15
A0A1C6BRR5	1.1.3.15
A0A1C6E5F3	1.1.3.15
A0A1C6CWX7	1.1.3.15
A0A1C5ZBX9	1.1.3.15
A0A1C5Z054	1.1.3.15
A0A1C6DBJ8	1.1.3.15
A0A1C5NZT0	1.1.3.15
A0A1C5Y6Q1	1.1.3.15
A0A1C5RPD8	1.1.3.15
A0A1C6ACJ4	1.1.3.15
A0A1C5LU99	1.1.3.15
A0A1C5RGR4	1.1.3.15
A0A1C6E0U1	1.1.3.15
A0A1C6KFU6	1.1.3.15
A0A1C5Z2S5	1.1.3.15
A0A1C6B461	1.1.3.15
A0A1C5Z5D9	1.1.3.15
A0A1C6CGU0	1.1.3.15
A0A1C5KKP5	1.1.3.15
A0A1C5WIH0	1.1.3.15
A0A1C6JMK9	1.1.3.15
A0A1C5VD94	1.1.3.15
A0A1C5TPN5	1.1.3.15
A0A1C5U454	1.1.3.15
A0A1C6ESY8	1.1.3.15
A0A1C6GQB1	1.1.3.15
A0A1C6CD38	1.1.3.15
A0A1C6CTH7	1.1.3.15
A0A1C5VZM4	1.1.3.15
A0A1C6EZJ6	1.1.3.15
A0A1C5QUE5	1.1.3.15
A0A1C5L9Z0	1.1.3.15
A0A1C5T583	1.1.3.15
A0A1C5LYA0	1.1.3.15
A0A1C5SL61	1.1.3.15
A0A1C5YAH9	1.1.3.15
A0A1C5NLM8	1.1.3.15
A0A1C5NZW2	1.1.3.15
A0A1C6G384	1.1.3.15
A0A1C5WZP5	1.1.3.15
A0A1Y5Q052	1.1.3.15
S5UC18	1.1.3.15
S5TUW7	1.1.3.15
A0A075GPT8	1.1.3.15
H6AGY0	1.1.3.16
Q9VY01	1.1.3.16
Q95NZ0	1.1.3.16
P16101	1.1.3.17
A0A075UV28	1.1.3.17
A0A178X965	1.1.3.17
Q7X2H8	1.1.3.17
A0K1E8	1.1.3.17
J7LLU9	1.1.3.17
A0A2H1HJS7	1.1.3.17
A0A2H1KU15	1.1.3.17
A0A2H1KWM6	1.1.3.17
A0A2H1KAJ8	1.1.3.17
A0A2H1IVQ7	1.1.3.17
A0A2H1HLU4	1.1.3.17
A0A2H1I2Q1	1.1.3.17
A0A2H1JAS5	1.1.3.17
A0A2H1HHD0	1.1.3.17
A0A2H1HHW6	1.1.3.17
A0A2H1KWA1	1.1.3.17
G7HUS2	1.1.3.17
G7HWX2	1.1.3.17
A0A0N8W0B7	1.1.3.17
A0A0Q1AA84	1.1.3.17
B3R7P1	1.1.3.17
A0A2S9XD24	1.1.3.17
A0A2S9XR85	1.1.3.17
E1VTJ7	1.1.3.17
A0A222TEG7	1.1.3.17
B2GM41	1.1.3.17
I4BKM6	1.1.3.17
E6TI39	1.1.3.17
A4TB53	1.1.3.17
A0A202FUY5	1.1.3.17
A0A200GQE2	1.1.3.17
A1UFU8	1.1.3.17
A0A1U3AYW0	1.1.3.17
A0A1U4TVP9	1.1.3.17
A0A0J6VVN5	1.1.3.17
A0A0J6WGE4	1.1.3.17
A0A0J6VPQ1	1.1.3.17
A0A0J6W713	1.1.3.17
Q4WCK6	1.1.3.17
J7KZT9	1.1.3.17
A1R258	1.1.3.17
S5XT68	1.1.3.17
A0A1Y2MNU9	1.1.3.17
I9W4Q1	1.1.3.17
A0A0F4YUY8	1.1.3.17
A0A165N3A6	1.1.3.17
C1AXU8	1.1.3.17
A0A1B1KBM9	1.1.3.17
C1AXM6	1.1.3.17
A0A143QP89	1.1.3.17
A0A0K2AKS0	1.1.3.17
A0A0K2AXD2	1.1.3.17
A0A2N9B4Z4	1.1.3.17
A0A2N9B8C3	1.1.3.17
N0CXC6	1.1.3.17
A0A177HQ74	1.1.3.17
A0A2K8P6X8	1.1.3.17
A0A1B2GMK1	1.1.3.17
A0A1Y2MT94	1.1.3.17
A0A1Y2NLL4	1.1.3.17
A0A0U5H0Q8	1.1.3.17
A0A0U5LT69	1.1.3.17
A0A1D8G594	1.1.3.17
A0A100JUM4	1.1.3.17
A0A1B9F0J7	1.1.3.17
A0A2P7ZIS9	1.1.3.17
A0A2P9EZX6	1.1.3.17
A0A1V2MV29	1.1.3.17
A0A1V2MJ18	1.1.3.17
A0A2K8RAD9	1.1.3.17
A0A1K2FUM9	1.1.3.17
A0A1B9F118	1.1.3.17
A0A2K8R081	1.1.3.17
A0A2S6X2J2	1.1.3.17
I7LBP7	1.1.3.17
G2ZPP4	1.1.3.17
Q44467	1.1.3.2
F8WQN2	1.1.3.2
Q8Z0C8	1.1.3.2
O33655	1.1.3.2
A9QH69	1.1.3.2
A0A163L088	1.1.3.20
A0A1X2HZR6	1.1.3.20
A0A1X2IGH7	1.1.3.20
A0A1X2IE14	1.1.3.20
A0A1X2I3H7	1.1.3.20
A0A1V9Z3L0	1.1.3.20
A0A150UZN3	1.1.3.20
A0A086T615	1.1.3.20
A0A086TEV1	1.1.3.20
A0A2R6PD28	1.1.3.20
A0A2R6PEH5	1.1.3.20
R7W4J3	1.1.3.20
C0NEB8	1.1.3.20
F0UF47	1.1.3.20
A6QXN4	1.1.3.20
C5GLS5	1.1.3.20
A0A0L0T1N2	1.1.3.20
A0A0L0SEN7	1.1.3.20
A0A177DGN5	1.1.3.20
A0A2T3B6V2	1.1.3.20
A0A2T3BCB7	1.1.3.20
A0A251QSJ7	1.1.3.20
A0A199W868	1.1.3.20
A0A061HAK4	1.1.3.20
A0A1D1XDN2	1.1.3.20
A0A1D1YEM1	1.1.3.20
W4GI38	1.1.3.20
W4GI89	1.1.3.20
W4GJ79	1.1.3.20
W4GI44	1.1.3.20
A0A397A2I9	1.1.3.20
A0A2I0AF36	1.1.3.20
A0A2I0AZ14	1.1.3.20
A0A2G5CYH9	1.1.3.20
A0A2G5CYE9	1.1.3.20
A0A2G5C635	1.1.3.20
D7MDA9	1.1.3.20
D7MGS9	1.1.3.20
D7L3B6	1.1.3.20
Q9ZWB9	1.1.3.20
Q9LW56	1.1.3.20
O65709	1.1.3.20
Q94BP3	1.1.3.20
A0A1I9LLZ5	1.1.3.20
A0A178W689	1.1.3.20
A0A178VPP5	1.1.3.20
A0A178V6B1	1.1.3.20
A0A1P8B6G2	1.1.3.20
A0A087GHP9	1.1.3.20
A0A087HKU1	1.1.3.20
A0A087HBY5	1.1.3.20
A0A087GFE2	1.1.3.20
A0A345GPQ2	1.1.3.20
A0A0D6QT97	1.1.3.20
A0A2U1PD32	1.1.3.20
A0A2U1MJ35	1.1.3.20
A0A2U1KL83	1.1.3.20
G1XJI9	1.1.3.20
D4B1C1	1.1.3.20
C5G1B0	1.1.3.20
A0A0E0R0B9	1.1.3.20
A0A1L9X831	1.1.3.20
A0A1L9X027	1.1.3.20
A0A2G7GBK8	1.1.3.20
A0A1F8ABU9	1.1.3.20
A0A1L9US26	1.1.3.20
A0A0U5G937	1.1.3.20
A0A0U5G0Y1	1.1.3.20
A0A2I1DHE3	1.1.3.20
A0A2I2EZW2	1.1.3.20
A1CNB5	1.1.3.20
A0A1E3B5J2	1.1.3.20
A0A319EKX6	1.1.3.20
A0A317VUT6	1.1.3.20
A0A364MQR0	1.1.3.20
A0A2P2H4A0	1.1.3.20
B8N941	1.1.3.20
A0A0J5PID8	1.1.3.20
A0A1L9VVH4	1.1.3.20
A0A317WU75	1.1.3.20
A0A395HC47	1.1.3.20
A0A2V5HUG4	1.1.3.20
A0A2V5INE7	1.1.3.20
G7X626	1.1.3.20
A0A319AFJ2	1.1.3.20
A0A0S7E6S7	1.1.3.20
A0A146FMJ1	1.1.3.20
A0A1M3TZJ4	1.1.3.20
A0A3D8SU31	1.1.3.20
A0A318Y936	1.1.3.20
A0A124BUX2	1.1.3.20
A2Q9Z3	1.1.3.20
G3XTM6	1.1.3.20
A0A3F3R6T8	1.1.3.20
A0A254U0B2	1.1.3.20
A0A0L1J9N0	1.1.3.20
A0A0F8WT96	1.1.3.20
A0A2T5M3R0	1.1.3.20
Q2UH61	1.1.3.20
I8TL25	1.1.3.20
A0A370PMV7	1.1.3.20
A0A0F8UV90	1.1.3.20
A0A017SPR0	1.1.3.20
A0A319A0H7	1.1.3.20
A0A318ZS30	1.1.3.20
A0A3A3A3Q9	1.1.3.20
A0A319DRS3	1.1.3.20
A0A317XAQ3	1.1.3.20
A0A1L9TTG0	1.1.3.20
A0A397GXS9	1.1.3.20
A0A1L9NBE7	1.1.3.20
A0A229YNQ3	1.1.3.20
A0A0K8LM36	1.1.3.20
A0A319CD32	1.1.3.20
A0A319C762	1.1.3.20
A0A1L9P5Q6	1.1.3.20
A0A2V5HH62	1.1.3.20
A0A3F3QDF8	1.1.3.20
A0A074VTW6	1.1.3.20
A0A074WBS3	1.1.3.20
A0A074WZ43	1.1.3.20
A0A1A7MRF2	1.1.3.20
A0A1E3QZB3	1.1.3.20
A0A1Y1YF18	1.1.3.20
M2M6Z5	1.1.3.20
A0A2N6NRU2	1.1.3.20
J4UNY3	1.1.3.20
A0A2S7Y9G0	1.1.3.20
A0A0A2VY59	1.1.3.20
A0A167AZS4	1.1.3.20
A0A0B7K8V5	1.1.3.20
A0A0B7JVC7	1.1.3.20
A0A0B7KH86	1.1.3.20
W7A0I8	1.1.3.20
W7EMJ8	1.1.3.20
A0A060TH05	1.1.3.20
A0A179UWM5	1.1.3.20
A0A2B7X348	1.1.3.20
A0A1J9QE44	1.1.3.20
G2XQ18	1.1.3.20
M7UD26	1.1.3.20
A0A2K2CZT5	1.1.3.20
I1I4N2	1.1.3.20
I1I4N0	1.1.3.20
I1IBP7	1.1.3.20
A0A397XHP9	1.1.3.20
A0A398AKK3	1.1.3.20
A0A397L061	1.1.3.20
A0A398A9V0	1.1.3.20
A0A397YI89	1.1.3.20
A0A078FYH2	1.1.3.20
A0A078IRI0	1.1.3.20
A0A0D3D5H2	1.1.3.20
A0A0D3BCX7	1.1.3.20
A0A0D3DGM3	1.1.3.20
A0A0D3A4C3	1.1.3.20
A0A0D3DF07	1.1.3.20
M4DEM5	1.1.3.20
M4DFL0	1.1.3.20
M4CCI2	1.1.3.20
M4D7T8	1.1.3.20
A0A2V1CDK0	1.1.3.20
A0A2V1CMP8	1.1.3.20
A0A151U5S0	1.1.3.20
A0A151RP30	1.1.3.20
A0A151QTP6	1.1.3.20
C4YME4	1.1.3.20
A0A1D8PTG0	1.1.3.20
A0A0L0P0A5	1.1.3.20
A0A2H1A5C6	1.1.3.20
Q9P8D7	1.1.3.20
Q9P8D8	1.1.3.20
B9WMC7	1.1.3.20
H8X643	1.1.3.20
H8X644	1.1.3.20
H8X645	1.1.3.20
G8BG15	1.1.3.20
G8BG16	1.1.3.20
G3B9Z1	1.1.3.20
Q9P8D9	1.1.3.20
Q6QIR4	1.1.3.20
Q6QIR6	1.1.3.20
Q6QIR5	1.1.3.20
A0A367XW11	1.1.3.20
A0A367YBJ7	1.1.3.20
A0A367YGX9	1.1.3.20
A0A367YK86	1.1.3.20
R0HIT3	1.1.3.20
R0ILD0	1.1.3.20
R0F3X6	1.1.3.20
R0GUX1	1.1.3.20
R0GUX4	1.1.3.20
A0A2G3AG36	1.1.3.20
A0A2G2ZUG0	1.1.3.20
A0A1U8ES01	1.1.3.20
A0A1U8GX43	1.1.3.20
A0A2G3AP81	1.1.3.20
A0A1U8GBX5	1.1.3.20
A0A2G2ZWI0	1.1.3.20
A0A2G2V4Z6	1.1.3.20
A0A2G2W1V5	1.1.3.20
A0A2G3AQR1	1.1.3.20
A0A2G3C0E1	1.1.3.20
A0A2G3CS85	1.1.3.20
A0A2G3BQ95	1.1.3.20
A0A1Q3AZX8	1.1.3.20
A0A1Q3B126	1.1.3.20
A0A0P1BH59	1.1.3.20
A0A0F8B231	1.1.3.20
A0A2S6C657	1.1.3.20
A0A2G5I2G3	1.1.3.20
A0A2I0S9Q0	1.1.3.20
Q2GQ69	1.1.3.20
G0S2U9	1.1.3.20
A0A1C7N507	1.1.3.20
A0A1S2XW11	1.1.3.20
A0A1S2XSE1	1.1.3.20
V4S9D3	1.1.3.20
V4U4C9	1.1.3.20
V4S9P4	1.1.3.20
V4RZZ6	1.1.3.20
A0A067EZ37	1.1.3.20
A0A2H5P1U0	1.1.3.20
A0A0D2HGP2	1.1.3.20
V9DAR1	1.1.3.20
W9WTM9	1.1.3.20
W9WC55	1.1.3.20
A0A202G8W1	1.1.3.20
C4XZX3	1.1.3.20
J3KAC9	1.1.3.20
A0A0J6YJ78	1.1.3.20
A0A0J6FS83	1.1.3.20
E9DH75	1.1.3.20
C5P005	1.1.3.20
M2UMT9	1.1.3.20
N4WZZ0	1.1.3.20
M2TBE4	1.1.3.20
A0A068U5M2	1.1.3.20
A0A068TSQ9	1.1.3.20
A0A068UTA2	1.1.3.20
A0A3D8SF31	1.1.3.20
A0A1Q8S1L9	1.1.3.20
A0A010RKZ4	1.1.3.20
T0LPH0	1.1.3.20
E3QR67	1.1.3.20
H1VUE7	1.1.3.20
A0A1B7YP81	1.1.3.20
A0A1S1VSS3	1.1.3.20
A0A135SZB9	1.1.3.20
N4VFP3	1.1.3.20
A0A135V648	1.1.3.20
A0A066X668	1.1.3.20
A0A1J7J1F3	1.1.3.20
A0A1R3J4F1	1.1.3.20
A0A1R3JK70	1.1.3.20
A0A1R3KXY5	1.1.3.20
A0A1R3GL76	1.1.3.20
A0A1R3JKT0	1.1.3.20
A0A1R3JFU8	1.1.3.20
A0A162KGK2	1.1.3.20
A0A168EQP4	1.1.3.20
A0A2H4S9S8	1.1.3.20
A0A2C5YMD7	1.1.3.20
A0A1S3BAQ9	1.1.3.20
A0A1S3BHB1	1.1.3.20
A0A0A0L884	1.1.3.20
A0A0A0LBV7	1.1.3.20
A0A328DCG3	1.1.3.20
A0A328E586	1.1.3.20
A0A0J0XS65	1.1.3.20
A0A103YFJ5	1.1.3.20
A0A103XFL1	1.1.3.20
W2S2S5	1.1.3.20
S8AKR9	1.1.3.20
A0A164T704	1.1.3.20
A0A175YQ56	1.1.3.20
A0A166FZR5	1.1.3.20
A0A169WEH2	1.1.3.20
A0A0V1Q3F1	1.1.3.20
A0A2I0X977	1.1.3.20
A0A0G2FXY1	1.1.3.20
A0A0G2HYL6	1.1.3.20
A0A2P5HLC2	1.1.3.20
Q54DT6	1.1.3.20
F1A4J2	1.1.3.20
A0A163LU08	1.1.3.20
A0A2H3EJR7	1.1.3.20
A0A2H3F9F6	1.1.3.20
A0A397JTN8	1.1.3.20
A0A397GCH3	1.1.3.20
A0A397J4C9	1.1.3.20
A0A397JU70	1.1.3.20
A0A287F8P3	1.1.3.20
A0A2Z7BLZ5	1.1.3.20
N1PXR0	1.1.3.20
A0A2P7ZUQ3	1.1.3.20
A0A1J9P6T2	1.1.3.20
A0A1U8QKH4	1.1.3.20
Q5BFQ7	1.1.3.20
A0A0G2JBG4	1.1.3.20
A0A1B7NX16	1.1.3.20
A0A022S2E6	1.1.3.20
A0A022RAV4	1.1.3.20
A0A022QNF0	1.1.3.20
A0A022PU07	1.1.3.20
A0A0M9VTB5	1.1.3.20
A0A059A2R8	1.1.3.20
A0A059B2P2	1.1.3.20
A0A059AX65	1.1.3.20
A0A059CJQ7	1.1.3.20
A0A059B2E9	1.1.3.20
V4LUR9	1.1.3.20
V4MD54	1.1.3.20
V4P767	1.1.3.20
M7SWY6	1.1.3.20
A0A072PAH9	1.1.3.20
A0A0D2AKE1	1.1.3.20
A0A0D1YIN8	1.1.3.20
A0A2N9FC73	1.1.3.20
A0A2N9FRE8	1.1.3.20
