uid	ec
A0A022IMG0	1.1.3.6
B0VAF9	1.1.3.6
A0A062SYA0	1.1.3.6
A0A014E2X8	1.1.3.6
A0A010JSX8	1.1.3.6
A0A062DUG5	1.1.3.6
A0A011C9L3	1.1.3.6
A0A010VPA3	1.1.3.6
A0A062EM92	1.1.3.6
A0A014BN08	1.1.3.6
A0A013LL44	1.1.3.6
A0A022KMC3	1.1.3.6
A0A014E006	1.1.3.6
A0A010MHS6	1.1.3.6
A0A062DKA3	1.1.3.6
A0A010GMM2	1.1.3.6
W3T1J3	1.1.3.6
A0A090BAU5	1.1.3.6
A0A011KNE7	1.1.3.6
A0A062MMJ2	1.1.3.6
A0A010G3F1	1.1.3.6
A0A022J6Y7	1.1.3.6
A0A014CBP0	1.1.3.6
A0A013R334	1.1.3.6
A0A011CWR0	1.1.3.6
A0A062N716	1.1.3.6
A0A009GK74	1.1.3.6
A0A062GPE8	1.1.3.6
A0A011IUM3	1.1.3.6
A0A014C9N9	1.1.3.6
A0A062A1H6	1.1.3.6
A0A062II92	1.1.3.6
A0A062KZL8	1.1.3.6
A0A062GGC5	1.1.3.6
A0A009FZA2	1.1.3.6
A0A0N0NG33	1.1.3.6
A0A0N1G7E3	1.1.3.6
A0A0N1NU47	1.1.3.6
A0A0N1FN71	1.1.3.6
A0A0N1NV05	1.1.3.6
A0A0N1FT50	1.1.3.6
G8SFC3	1.1.3.6
G8S8W4	1.1.3.6
C6WL12	1.1.3.6
A0A0H5D5M2	1.1.3.6
A0A0H5CFR9	1.1.3.6
A0A0H5CZB7	1.1.3.6
A0A075UMK6	1.1.3.6
A0A075UN20	1.1.3.6
A0A075V0K2	1.1.3.6
A0A075V887	1.1.3.6
A0A075UVN3	1.1.3.6
A0A0M9UDV7	1.1.3.6
Q56DL0	1.1.3.6
Q6MPV4	1.1.3.6
Q2I2N2	1.1.3.6
P22637	1.1.3.6
A0A069BCI2	1.1.3.6
A0A095PN33	1.1.3.6
A0A011QNI4	1.1.3.6
C7QF61	1.1.3.6
M7N2I5	1.1.3.6
K9U1P4	1.1.3.6
K9U6P8	1.1.3.6
K9U0B0	1.1.3.6
B1VGH1	1.1.3.6
R7ZSU7	1.1.3.6
S7VHR4	1.1.3.6
S0FWG9	1.1.3.6
Q0RAZ7	1.1.3.6
A8L4C3	1.1.3.6
E3J7L2	1.1.3.6
D3D2S2	1.1.3.6
D3CSW4	1.1.3.6
A0A0D8BFH2	1.1.3.6
A8LGY7	1.1.3.6
D0LDL7	1.1.3.6
D0LDL8	1.1.3.6
D0L8E4	1.1.3.6
D2Y4N5	1.1.3.6
H6N4U1	1.1.3.6
A0A0K3B0A9	1.1.3.6
A0A0K3AXY2	1.1.3.6
A0A0K3BDY4	1.1.3.6
D2PYB3	1.1.3.6
W5W442	1.1.3.6
B1Y132	1.1.3.6
A0A0F0LET1	1.1.3.6
A0A0F0KHR5	1.1.3.6
A0A0F0L8I0	1.1.3.6
A0A0F0KK17	1.1.3.6
A0A0F2C760	1.1.3.6
A1ZK73	1.1.3.6
A0A0U1BGQ1	1.1.3.6
A0A0U1ART6	1.1.3.6
A0A0U1AC57	1.1.3.6
A0A0U1BF65	1.1.3.6
A0A0U1BXY3	1.1.3.6
A0A0U0XTW1	1.1.3.6
X8DQS5	1.1.3.6
A0A0U0YMT3	1.1.3.6
A0A0U0YNJ1	1.1.3.6
F8M7J5	1.1.3.6
X8B3K2	1.1.3.6
X7U7W4	1.1.3.6
A0A0K2I1B2	1.1.3.6
A0A0H3P5V6	1.1.3.6
A0A0H3M926	1.1.3.6
A0A083VUN3	1.1.3.6
A0A0G4DYU9	1.1.3.6
X8EBN4	1.1.3.6
A0A0J6VPV0	1.1.3.6
A0A0N9Y822	1.1.3.6
K5BC01	1.1.3.6
X8CCG0	1.1.3.6
X7ZRH5	1.1.3.6
X7YD83	1.1.3.6
L7VAP8	1.1.3.6
H9NJ52	1.1.3.6
A0A0J6VF98	1.1.3.6
D5PCL9	1.1.3.6
A0QSU5	1.1.3.6
A0A0D6HD20	1.1.3.6
L8FH83	1.1.3.6
A0A0A1FP71	1.1.3.6
X7V8M5	1.1.3.6
P9WMV8	1.1.3.6
P9WMV9	1.1.3.6
A0A0T9EEA0	1.1.3.6
A0A0U0QJM7	1.1.3.6
A0A0T9LPG0	1.1.3.6
A0A0H3LFQ8	1.1.3.6
A0A0T9YCV2	1.1.3.6
A0A0T9K2U0	1.1.3.6
A0A0T9BJD7	1.1.3.6
A0A045IVP9	1.1.3.6
A0A0T9WLB5	1.1.3.6
X8FGQ1	1.1.3.6
X7YI71	1.1.3.6
G4CFJ3	1.1.3.6
A0A0H5NJN0	1.1.3.6
A0A0H5NL79	1.1.3.6
A0A0H5NLD1	1.1.3.6
A0A0H5NY23	1.1.3.6
A0A0H5NRK7	1.1.3.6
W5TBW0	1.1.3.6
A0A0A1DTF1	1.1.3.6
B2IZE6	1.1.3.6
K6YSI9	1.1.3.6
H0E7B5	1.1.3.6
H0EAY8	1.1.3.6
H0E0S0	1.1.3.6
A0A0Q0IVH1	1.1.3.6
A0A095PN33	1.1.3.6
F5SQH4	1.1.3.6
A5WBI8	1.1.3.6
C3JT83	1.1.3.6
C0ZRH0	1.1.3.6
C3JVD5	1.1.3.6
A9QAE7	1.1.3.6
V9Q617	1.1.3.6
Q93JS8	1.1.3.6
Q93JS8	1.1.3.6
Q0S3A8	1.1.3.6
Q0S9X3	1.1.3.6
Q0S8P0	1.1.3.6
W4A4P8	1.1.3.6
A0A098BP00	1.1.3.6
A0A0D8HWN7	1.1.3.6
A0A0D8HYB4	1.1.3.6
A0A0F3I7N5	1.1.3.6
A0A0K2YN42	1.1.3.6
N1M754	1.1.3.6
A0A0D8I7U2	1.1.3.6
C5II13	1.1.3.6
A0A0F3I9U7	1.1.3.6
A0A0D8HR27	1.1.3.6
A0A0K2YLL6	1.1.3.6
A0A0D8HSJ0	1.1.3.6
Q157H4	1.1.3.6
Q157H4	1.1.3.6
A0A060JKF6	1.1.3.6
C7MXW2	1.1.3.6
A4FP96	1.1.3.6
K0K9R7	1.1.3.6
K0JX84	1.1.3.6
K0K2W3	1.1.3.6
A8M5S7	1.1.3.6
A4X855	1.1.3.6
A0A0F7M2L3	1.1.3.6
D3PWH5	1.1.3.6
Q93H76	1.1.3.6
K4R330	1.1.3.6
N0D146	1.1.3.6
G0PXD9	1.1.3.6
A7RA76	1.1.3.6
A0A0D6UVV4	1.1.3.6
L1KIC4	1.1.3.6
L1KU15	1.1.3.6
Q9EW96	1.1.3.6
E8W956	1.1.3.6
Q55020	1.1.3.6
P12676	1.1.3.6
U5Q8Z7	1.1.3.6
L7FHG6	1.1.3.6
A0A0M7QHG7	1.1.3.6
A0A0M7R207	1.1.3.6
F2R5J6	1.1.3.6
A7LGL0	1.1.3.6
A7LGL0	1.1.3.6
D2AYD8	1.1.3.6
Q3ALD8	1.1.3.6
A6APT8	1.1.3.6
F0P237	1.1.3.6
H6RGN5	1.1.3.6
A2QK04	1.1.3.7
A2QIB9	1.1.3.7
F7S1R7	1.1.3.8
D4XSI6	1.1.3.8
C0VIB9	1.1.3.8
A0A0N0ML90	1.1.3.8
A0A0J0YI73	1.1.3.8
A0A0N0N256	1.1.3.8
A0A0N1NL18	1.1.3.8
A0A0G3V0S0	1.1.3.8
A0A0N1H630	1.1.3.8
W7INI2	1.1.3.8
G8SB08	1.1.3.8
C6WCI3	1.1.3.8
A0A0H5CS89	1.1.3.8
Q9FM84	1.1.3.8
Q9FM82	1.1.3.8
M7MKV4	1.1.3.8
E1UR06	1.1.3.8
A0A0G8F9Z1	1.1.3.8
A0A0G8CLL3	1.1.3.8
A0A0G8ECN8	1.1.3.8
A0A0G8DA96	1.1.3.8
Q81IZ2	1.1.3.8
A0A068N449	1.1.3.8
A7GLB1	1.1.3.8
A0A0D6S234	1.1.3.8
N1LJG2	1.1.3.8
Q3F0R7	1.1.3.8
M1PFM3	1.1.3.8
C5C5G4	1.1.3.8
Q3ZC33	1.1.3.8
A0A0B9AK84	1.1.3.8
Q2YIX9	1.1.3.8
Q8YCU0	1.1.3.8
J7JBJ3	1.1.3.8
Q391J9	1.1.3.8
Q390J8	1.1.3.8
D5VLT9	1.1.3.8
G0AHK4	1.1.3.8
E0MUP1	1.1.3.8
C0XRD5	1.1.3.8
A9KFF0	1.1.3.8
E3BBP8	1.1.3.8
F5SAW5	1.1.3.8
V5Z9C3	1.1.3.8
Q2JG59	1.1.3.8
A0A0D8BEZ6	1.1.3.8
A0A062X1T2	1.1.3.8
W9D6Q2	1.1.3.8
A0A0B2Q7F4	1.1.3.8
A0A0B2SW96	1.1.3.8
A0A0B2PFM1	1.1.3.8
Q0BPS4	1.1.3.8
W6IL53	1.1.3.8
K9JAG6	1.1.3.8
A0A0S4K8U9	1.1.3.8
A0A0K3B8Q2	1.1.3.8
D6U6R2	1.1.3.8
W5VX40	1.1.3.8
B0D7P8	1.1.3.8
A4H992	1.1.3.8
A4HXL3	1.1.3.8
Q4QE54	1.1.3.8
E9ARA9	1.1.3.8
A0A088RMZ1	1.1.3.8
B1HRA3	1.1.3.8
H8WAX9	1.1.3.8
M5FLZ5	1.1.3.8
A2A017	1.1.3.8
P58710	1.1.3.8
A0A0K2HX31	1.1.3.8
A0A0N9XAQ2	1.1.3.8
A0A0A1FLS0	1.1.3.8
D3T1J2	1.1.3.8
A0A0A1DTG4	1.1.3.8
D7B0R6	1.1.3.8
B2J020	1.1.3.8
B2J344	1.1.3.8
Q8EQI8	1.1.3.8
F3M725	1.1.3.8
S5YQ45	1.1.3.8
A7HXF5	1.1.3.8
A7HTX6	1.1.3.8
H0E3U3	1.1.3.8
A0A0D6SSY4	1.1.3.8
W6VD16	1.1.3.8
F4CYK6	1.1.3.8
A3RPP1	1.1.3.8
P10867	1.1.3.8
A9WL67	1.1.3.8
G9A9S4	1.1.3.8
W6WS88	1.1.3.8
D5AQN9	1.1.3.8
W4A516	1.1.3.8
N1M667	1.1.3.8
B9S3D0	1.1.3.8
A4F5U2	1.1.3.8
K0JPQ0	1.1.3.8
U2EST4	1.1.3.8
Q90YK3	1.1.3.8
A6U6A0	1.1.3.8
A0A0E0U9H7	1.1.3.8
D1C7X7	1.1.3.8
D3Q5Y2	1.1.3.8
N0CR91	1.1.3.8
G0PYW7	1.1.3.8
A0A0D6V7P1	1.1.3.8
M9TNS6	1.1.3.8
A0A0M7R1E9	1.1.3.8
F2RDU8	1.1.3.8
D2B5I4	1.1.3.8
Q8HXW0	1.1.3.8
D6Y3D9	1.1.3.8
I7KK15	1.1.3.8
A0A077SIH7	1.1.3.8
A0A075FRM3	1.1.3.8
A0A075HNX4	1.1.3.8
A0A075G455	1.1.3.8
A0A090HGN3	1.1.3.9
B5WUJ3	1.1.3.9
A0A0C5CCL2	1.1.3.9
K9TXB3	1.1.3.9
B3R195	1.1.3.9
I0K1R9	1.1.3.9
F8B3Q8	1.1.3.9
F9ZK57	1.1.3.9
F9ZDM3	1.1.3.9
B2IUG1	1.1.3.9
B9REU4	1.1.3.9
B9RYU4	1.1.3.9
B9R845	1.1.3.9
M5CRB8	1.1.3.9
B8MB95	1.1.3.9
